_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
62201c6e64b2b0ab88a0b66c||85.97|89.51|105.96|73.83|215,15,3,3|time|30|-1|4|30.01|0|28.88|false|false|english|none|normal|false|false|false||1646271598000
62201b4e64b2b0ab889c9269|true|107.6|96.47|113.2|84.11|269,7,1,0|time|30|-1|3|30|0|35.75|false|false|english|none|normal|false|false|false||1646271311000
62201b0564b2b0ab8894d442||93.57|90.67|105.96|75.15|234,13,3,3|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1646271237000
621dc081fafffa230ea0af77|true|118.98|100|118.98|81.38|128,0,0,0|words|25|-1|68|12.91|0|473.49|false|false|english|none|normal|false|false|false||1646116993000
621dbdf8fafffa230e913c13||93.48|93.37|105.34|78.36|465,17,3,7|words|100|-1|7|59.69|0|89.18|false|false|english|none|normal|false|false|false||1646116345000
621dbd02fafffa230e89843c|true|95.11|96.44|98.71|70.28|502,3,1,1|words|100|-1|5|63.34|0|98.86|false|false|english|none|normal|false|false|false||1646116099000
621dbc45fafffa230e897f69|true|90.71|94.55|98.39|72.31|484,12,3,2|words|100|-1|0|64.03|0|0|false|false|english|none|normal|false|false|false||1646115909000
621dbbd3fafffa230e81caea||88.65|91.8|100.14|66.61|54,4,0,1|quote|5063|0|3|7.31|0|14.17|false|false|english|none|normal|false|false|false||1646115795000
621dbbb6fafffa230e81ca33||91.08|100|91.08|57.03|40,0,0,0|quote|5609|0|7|5.27|0|17.21|false|false|english|none|normal|false|false|false||1646115767000
621d65dcfafffa230e4dfd58||99.66|95.06|110.58|82.63|73,3,0,0|quote|3322|0|1|8.79|0|10.55|false|false|english|none|normal|false|false|false||1646093788000
621d65c6fafffa230e4dfcce||100.1|96.84|111.87|63.64|85,1,0,1|quote|288|0|0|10.19|0|0|false|false|english|none|normal|false|false|false||1646093766000
621d65b7fafffa230e4dfc7a||114.59|100|114.59|77.92|53,0,0,0|quote|5192|0|4|5.55|0|8.51|false|false|english|none|normal|false|false|false||1646093751000
621d65a1fafffa230e4dfbf3||97.23|98.65|97.23|76.52|73,0,0,0|quote|5042|0|1|9.01|1|5.75|false|false|english|none|normal|false|false|false||1646093730000
621d6590fafffa230e4dfb85||96.8|94.67|106.76|73.47|68,2,1,0|quote|1408|0|4|8.43|0|96.32|false|false|english|none|normal|false|false|false||1646093712000
621d64f8fafffa230e46474f|true|151.66|100|154.87|34.13|331,0,0,0|zen|zen|-1|1|26.19|1|11.66|false|false|english|none|normal|false|false|false||1646093560000
621d6457fafffa230e42a8ef|true|113.17|96.21|118.56|74.74|126,3,1,0|words|25|-1|3|13.36|0|9.94|false|false|english|none|normal|false|false|false||1646093399000
621d642efafffa230e3e9235|true|95.27|93.39|103.13|78.31|109,3,0,2|words|25|-1|11|13.73|0|90.81|false|false|english|none|normal|false|false|false||1646093358000
621d63b4fafffa230e3e8f79||93.43|97.39|96.72|69.13|256,2,0,1|words|50|-1|0|32.88|0|0|false|false|english|none|normal|false|false|false||1646093236000
621d6391fafffa230e3e8eb2||91.41|93.92|97.83|68.87|242,8,1,1|words|50|-1|1|31.77|0|10.52|false|false|english|none|normal|false|false|false||1646093202000
621d62b0fafffa230e36d932||99.18|96.01|107.81|78.02|253,6,1,1|words|50|-1|6|30.61|0|54.94|false|false|english|none|normal|false|false|false||1646092977000
621cc965f2d75bfbf6a91013|true|108.77|98.82|111.39|79.81|249,1,1,0|words|50|-1|50|27.47|0|276.99|false|false|english|none|normal|false|false|false||1646053733000
621cc648f2d75bfbf6999ebf||125.61|100|125.61|71.78|47,0,0,0|words|10|-1|11|4.49|0|30.77|false|false|english|none|normal|false|false|false||1646052936000
621cc617f2d75bfbf69603e5||91.79|94|111.94|79.6|41,2,0,0|words|10|-1|0|5.36|0|0|false|false|english|none|normal|false|false|false||1646052887000
621cc610f2d75bfbf691efaf||113|95.56|121.08|67.04|42,1,0,1|words|10|-1|0|4.46|0|0|false|false|english|none|normal|false|false|false||1646052880000
621cc606f2d75bfbf691ef62|true|133.89|100|133.89|90.38|53,0,0,0|words|10|-1|1|4.75|0|0.04|false|false|english|none|normal|false|false|false||1646052870000
621cc5fdf2d75bfbf691ef1d|true|84.57|88.46|118.86|72|37,3,1,2|words|10|-1|0|5.25|0|0|false|false|english|none|normal|false|false|false||1646052861000
621cc5d6f2d75bfbf691edf7|true|101.93|96.18|106.88|71.65|247,4,1,1|words|50|-1|77|29.08|0|462.96|false|false|english|none|normal|false|false|false||1646052823000
62145b75999bd5da8335beb3||92.37|94.4|97.77|77.48|462,12,1,3|time|60|-1|15|60.02|0|262.1|false|false|english|none|normal|false|false|false||1645501301000
62145990999bd5da83268a3a|true|115.05|100|115.05|87.5|144,0,0,0|time|15|-1|2|15.02|0|2.93|false|false|english|none|normal|false|false|false||1645500816000
62144e80999bd5da83e20e38||88.74|93.39|93.54|67.22|111,3,0,1|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1645497984000
62144d75999bd5da83da73bb||103.13|94.2|107.93|81.73|129,3,1,0|time|15|-1|7|15.01|0|27.11|false|false|english|none|normal|false|false|false||1645497717000
62144d41999bd5da83da725f||100.8|93.38|107.2|78.89|126,5,1,0|time|15|-1|4|15|0|28.68|false|false|english|none|normal|false|false|false||1645497666000
62144d0e999bd5da83da70e4||107.2|99.26|107.2|80.54|134,0,0,0|time|15|-1|3|15|0|23.25|false|false|english|none|normal|false|false|false||1645497615000
62144cdd999bd5da83d2dc7c|true|107.2|98.53|107.2|81.34|134,0,0,0|time|15|-1|1|15|0|7.84|false|false|english|none|normal|false|false|false||1645497565000
62144c82999bd5da83d2da18||90.6|95.33|96.4|72.3|453,8,1,2|time|60|-1|5|60|0|61.02|false|false|english|none|normal|false|false|false||1645497475000
62144beb999bd5da83d2d622|true|96.58|91.98|105.38|74.49|483,24,2,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1645497323000
6202c1710004acbd88c4a25b||84.19|93.42|91.98|68.47|421,13,1,3|time|60|-1|34|60.01|0|354.49|false|false|english|none|normal|false|false|false||1644347761000
6202bf650004acbd88b5eeb7|true|86.79|93.02|95.58|70.32|434,16,2,3|time|60|-1|9|60.01|0|177.4|false|false|english|none|normal|false|false|false||1644347237000
6202bdaf0004acbd88ae8d75|true|96.74|96.85|101.53|80.3|121,3,0,1|time|15|-1|14|15.01|0|103.55|false|false|english|none|normal|false|false|false||1644346799000
6202bcfd0004acbd88a735f6|true|93.97|98.37|97.17|82.09|235,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1644346621000
